fecha,CVE,Estado,Sospechoso,Positivo,Fallecimientos,merge
23/05/2020,11,Guanajuato,696,1028,84,0
23/05/2020,12,Guerrero,946,1086,163,0
23/05/2020,13,Hidalgo,314,1192,211,0
23/05/2020,14,Jalisco,726,1132,102,0
23/05/2020,15,México,7568,10606,842,0
23/05/2020,16,Michoacán,642,1330,114,0
23/05/2020,17,Morelos,193,1171,237,0
23/05/2020,18,Nayarit,118,404,41,0
23/05/2020,19,Nuevo León,1998,1120,62,0
23/05/2020,20,Oaxaca,452,964,93,0
23/05/2020,21,Puebla,991,2015,251,0
23/05/2020,22,Querétaro,215,669,68,0
23/05/2020,23,Quintana Roo,159,1580,288,0
23/05/2020,24,San Luis Potosí,181,640,25,0
23/05/2020,25,Sinaloa,856,2438,380,0
23/05/2020,26,Sonora,1209,1264,63,0
23/05/2020,27,Tabasco,746,3044,387,0
23/05/2020,28,Tamaulipas,1110,1183,81,0
23/05/2020,29,Tlaxcala,329,749,120,0
23/05/2020,30,Veracruz,1178,2689,341,0
23/05/2020,31,Yucatán,302,1419,110,0
23/05/2020,32,Zacatecas,49,230,26,0
24/05/2020,1,Aguascalientes,106,616,26,0
24/05/2020,2,Baja California,782,4218,696,0
24/05/2020,3,Baja California Sur,94,533,31,0
24/05/2020,4,Campeche,62,429,54,0
24/05/2020,5,Coahuila,1589,824,65,0
24/05/2020,6,Colima,29,112,13,0
24/05/2020,7,Chiapas,234,1164,69,0
24/05/2020,8,Chihuahua,1078,1186,248,0
24/05/2020,9,Ciudad de México,5213,19682,1963,0
24/05/2020,10,Durango,181,233,26,0
24/05/2020,11,Guanajuato,593,1054,87,0
24/05/2020,12,Guerrero,875,1205,168,0
24/05/2020,13,Hidalgo,326,1243,211,0
24/05/2020,14,Jalisco,511,1180,107,0
24/05/2020,15,México,6872,11057,846,0
24/05/2020,16,Michoacán,655,1368,115,0
24/05/2020,17,Morelos,137,1213,235,0
24/05/2020,18,Nayarit,93,421,42,0
24/05/2020,19,Nuevo León,2068,1149,62,0
24/05/2020,20,Oaxaca,423,1001,100,0
24/05/2020,21,Puebla,1047,2082,257,0
24/05/2020,22,Querétaro,215,688,74,0
24/05/2020,23,Quintana Roo,157,1609,291,0
24/05/2020,24,San Luis Potosí,136,692,35,0
24/05/2020,25,Sinaloa,676,2587,390,0
24/05/2020,26,Sonora,1033,1440,69,0
24/05/2020,27,Tabasco,730,3148,393,0
24/05/2020,28,Tamaulipas,1279,1212,82,0
24/05/2020,29,Tlaxcala,265,782,121,0
24/05/2020,30,Veracruz,1185,2769,365,0
24/05/2020,31,Yucatán,256,1487,116,0
24/05/2020,32,Zacatecas,31,236,26,0
25/05/2020,1,Aguascalientes,61,649,26,0
25/05/2020,2,Baja California,915,4250,705,0
25/05/2020,3,Baja California Sur,81,541,32,0
25/05/2020,4,Campeche,74,443,57,0
25/05/2020,5,Coahuila,1609,876,68,0
25/05/2020,6,Colima,36,115,16,0
25/05/2020,7,Chiapas,265,1224,72,0
25/05/2020,8,Chihuahua,1191,1193,254,0
25/05/2020,9,Ciudad de México,5637,20235,2024,0
25/05/2020,10,Durango,185,246,26,0
25/05/2020,11,Guanajuato,464,1127,90,0
25/05/2020,12,Guerrero,922,1301,174,0
25/05/2020,13,Hidalgo,285,1319,214,0
25/05/2020,14,Jalisco,462,1238,116,0
25/05/2020,15,México,6720,11523,872,0
25/05/2020,16,Michoacán,731,1402,118,0
25/05/2020,17,Morelos,164,1232,238,0
25/05/2020,18,Nayarit,82,439,42,0
25/05/2020,19,Nuevo León,2075,1168,67,0
25/05/2020,20,Oaxaca,376,1070,106,0
25/05/2020,21,Puebla,1222,2165,260,0
25/05/2020,22,Querétaro,192,710,77,0
25/05/2020,23,Quintana Roo,152,1641,294,0
25/05/2020,24,San Luis Potosí,169,692,39,0
25/05/2020,25,Sinaloa,479,2794,406,0
25/05/2020,26,Sonora,1077,1451,72,0
25/05/2020,27,Tabasco,800,3236,416,0
25/05/2020,28,Tamaulipas,1486,1289,85,0
25/05/2020,29,Tlaxcala,197,827,133,0
25/05/2020,30,Veracruz,1060,2944,372,0
25/05/2020,31,Yucatán,303,1522,123,0
25/05/2020,32,Zacatecas,37,243,27,0
26/05/2020,1,Aguascalientes,95,676,30,0
26/05/2020,2,Baja California,909,4421,740,0
26/05/2020,3,Baja California Sur,116,549,32,0
26/05/2020,4,Campeche,129,452,66,0
26/05/2020,5,Coahuila,1771,917,67,0
26/05/2020,6,Colima,44,118,17,0
26/05/2020,7,Chiapas,375,1289,84,0
26/05/2020,8,Chihuahua,1252,1278,271,0
26/05/2020,9,Ciudad de México,6234,20999,2166,0
26/05/2020,10,Durango,249,249,27,0
26/05/2020,11,Guanajuato,673,1184,95,0
26/05/2020,12,Guerrero,1015,1363,189,0
26/05/2020,13,Hidalgo,233,1439,239,0
26/05/2020,14,Jalisco,695,1295,125,0
26/05/2020,15,México,6360,12366,943,0
26/05/2020,16,Michoacán,739,1495,131,0
26/05/2020,17,Morelos,228,1220,247,0
26/05/2020,18,Nayarit,92,457,45,0
26/05/2020,19,Nuevo León,2092,1222,71,0
26/05/2020,20,Oaxaca,484,1109,114,0
26/05/2020,21,Puebla,1403,2320,268,0
26/05/2020,22,Querétaro,195,742,83,0
26/05/2020,23,Quintana Roo,186,1683,304,0
26/05/2020,24,San Luis Potosí,212,734,40,0
26/05/2020,25,Sinaloa,748,2813,427,0
26/05/2020,26,Sonora,1134,1576,84,0
26/05/2020,27,Tabasco,930,3360,424,0
26/05/2020,28,Tamaulipas,1667,1300,88,0
26/05/2020,29,Tlaxcala,255,858,133,0
26/05/2020,30,Veracruz,935,3258,416,0
26/05/2020,31,Yucatán,358,1567,128,0
26/05/2020,32,Zacatecas,70,251,28,0
27/05/2020,1,Aguascalientes,127,716,32,0
27/05/2020,2,Baja California,913,4590,773,0
27/05/2020,3,Baja California Sur,158,557,32,0
27/05/2020,4,Campeche,124,486,70,0
27/05/2020,5,Coahuila,1811,965,72,0
27/05/2020,6,Colima,38,128,19,0
27/05/2020,7,Chiapas,384,1402,101,0
27/05/2020,8,Chihuahua,1244,1356,285,0
27/05/2020,9,Ciudad de México,6791,21826,2313,0
27/05/2020,10,Durango,290,279,32,0
27/05/2020,11,Guanajuato,814,1238,100,0
27/05/2020,12,Guerrero,1078,1421,210,0
27/05/2020,13,Hidalgo,286,1479,246,0
27/05/2020,14,Jalisco,862,1355,128,0
27/05/2020,15,México,5915,13140,1002,0
27/05/2020,16,Michoacán,694,1613,142,0
27/05/2020,17,Morelos,236,1264,249,0
27/05/2020,18,Nayarit,115,476,46,0
27/05/2020,19,Nuevo León,2188,1288,76,0
27/05/2020,20,Oaxaca,530,1144,121,0
27/05/2020,21,Puebla,1519,2458,307,0
27/05/2020,22,Querétaro,233,786,88,0
27/05/2020,23,Quintana Roo,180,1729,323,0
27/05/2020,24,San Luis Potosí,249,786,45,0
27/05/2020,25,Sinaloa,929,2903,431,0
27/05/2020,26,Sonora,1411,1613,88,0
27/05/2020,27,Tabasco,1121,3484,436,0
27/05/2020,28,Tamaulipas,1467,1360,94,0
27/05/2020,29,Tlaxcala,204,944,134,0
27/05/2020,30,Veracruz,1142,3374,430,0
27/05/2020,31,Yucatán,426,1602,132,0
27/05/2020,32,Zacatecas,87,261,28,0
28/05/2020,1,Aguascalientes,136,769,33,0
28/05/2020,2,Baja California,921,4777,808,0
28/05/2020,3,Baja California Sur,159,568,33,0
28/05/2020,4,Campeche,119,522,76,0
28/05/2020,5,Coahuila,1991,980,73,0
28/05/2020,6,Colima,37,135,20,0
28/05/2020,7,Chiapas,476,1471,114,0
28/05/2020,8,Chihuahua,1370,1400,292,0
28/05/2020,9,Ciudad de México,7233,22698,2427,0
28/05/2020,10,Durango,291,304,33,0
28/05/2020,11,Guanajuato,860,1320,100,0
28/05/2020,12,Guerrero,1047,1584,232,0
28/05/2020,13,Hidalgo,303,1544,263,0
28/05/2020,14,Jalisco,1022,1432,133,0
28/05/2020,15,México,6220,13679,1046,0
28/05/2020,16,Michoacán,740,1710,149,0
28/05/2020,17,Morelos,225,1302,258,0
28/05/2020,18,Nayarit,114,503,49,0
28/05/2020,19,Nuevo León,2477,1324,80,0
28/05/2020,20,Oaxaca,527,1186,130,0
28/05/2020,21,Puebla,1590,2662,335,0
28/05/2020,22,Querétaro,285,812,93,0
28/05/2020,23,Quintana Roo,180,1776,337,0
28/05/2020,24,San Luis Potosí,312,815,48,0
28/05/2020,25,Sinaloa,1013,3014,448,0
28/05/2020,26,Sonora,1752,1650,91,0
28/05/2020,27,Tabasco,1162,3672,470,0
28/05/2020,28,Tamaulipas,1495,1441,96,0
28/05/2020,29,Tlaxcala,304,947,136,0
28/05/2020,30,Veracruz,1335,3470,460,0
28/05/2020,31,Yucatán,371,1661,139,0
28/05/2020,32,Zacatecas,64,272,30,0
29/05/2020,1,Aguascalientes,171,797,33,0
29/05/2020,2,Baja California,918,4886,821,0
29/05/2020,3,Baja California Sur,158,594,34,0
29/05/2020,4,Campeche,152,535,81,0
29/05/2020,5,Coahuila,2159,1015,75,0
29/05/2020,6,Colima,47,136,20,0
29/05/2020,7,Chiapas,548,1566,125,0
29/05/2020,8,Chihuahua,1334,1505,305,0
29/05/2020,9,Ciudad de México,7573,23623,2536,0
29/05/2020,10,Durango,344,322,34,0
29/05/2020,11,Guanajuato,1022,1384,105,0
29/05/2020,12,Guerrero,1116,1643,242,0
29/05/2020,13,Hidalgo,376,1599,286,0
29/05/2020,14,Jalisco,1232,1524,136,0
29/05/2020,15,México,6778,14063,1087,0
29/05/2020,16,Michoacán,762,1810,153,0
29/05/2020,17,Morelos,233,1333,261,0
29/05/2020,18,Nayarit,126,524,51,0
29/05/2020,19,Nuevo León,2703,1361,85,0
29/05/2020,20,Oaxaca,608,1251,141,0
29/05/2020,21,Puebla,1706,2843,346,0
29/05/2020,22,Querétaro,297,833,98,0
29/05/2020,23,Quintana Roo,178,1815,341,0
29/05/2020,24,San Luis Potosí,267,850,48,0
29/05/2020,25,Sinaloa,1109,3125,460,0
29/05/2020,26,Sonora,1883,1803,102,0
29/05/2020,27,Tabasco,1268,3872,485,0
29/05/2020,28,Tamaulipas,1571,1504,101,0
29/05/2020,29,Tlaxcala,326,974,146,0
29/05/2020,30,Veracruz,1443,3562,495,0
29/05/2020,31,Yucatán,377,1696,142,0
29/05/2020,32,Zacatecas,61,279,31,0
30/05/2020,1,Aguascalientes,161,816,35,0
30/05/2020,2,Baja California,852,5027,864,0
30/05/2020,3,Baja California Sur,179,606,35,0
30/05/2020,4,Campeche,129,563,83,0
30/05/2020,5,Coahuila,2341,1084,77,0
30/05/2020,6,Colima,49,141,20,0
30/05/2020,7,Chiapas,493,1711,131,0
30/05/2020,8,Chihuahua,1303,1569,314,0
30/05/2020,9,Ciudad de México,7206,24265,2621,0
30/05/2020,10,Durango,335,365,37,0
30/05/2020,11,Guanajuato,1007,1463,107,0
30/05/2020,12,Guerrero,1036,1827,261,0
30/05/2020,13,Hidalgo,359,1670,298,0
30/05/2020,14,Jalisco,1112,1660,139,0
30/05/2020,15,México,6983,14334,1148,0
30/05/2020,16,Michoacán,818,1869,163,0
30/05/2020,17,Morelos,156,1391,261,0
30/05/2020,18,Nayarit,107,552,52,0
30/05/2020,19,Nuevo León,2962,1372,87,0
30/05/2020,20,Oaxaca,596,1333,148,0
30/05/2020,21,Puebla,1717,2918,349,0
30/05/2020,22,Querétaro,263,875,102,0
30/05/2020,23,Quintana Roo,211,1850,347,0
30/05/2020,24,San Luis Potosí,267,882,49,0
30/05/2020,25,Sinaloa,1115,3261,488,0
30/05/2020,26,Sonora,2040,1865,109,0
30/05/2020,27,Tabasco,1268,4009,508,0
30/05/2020,28,Tamaulipas,1671,1554,106,0
30/05/2020,29,Tlaxcala,334,1001,147,0
30/05/2020,30,Veracruz,1508,3624,506,0
30/05/2020,31,Yucatán,338,1771,146,0
30/05/2020,32,Zacatecas,78,284,33,0
31/05/2020,1,Aguascalientes,179,816,35,0
31/05/2020,2,Baja California,875,5075,865,0
31/05/2020,3,Baja California Sur,146,631,35,0
31/05/2020,4,Campeche,140,583,90,0
31/05/2020,5,Coahuila,2507,1084,81,0
31/05/2020,6,Colima,44,151,20,0
31/05/2020,7,Chiapas,382,1869,135,0
31/05/2020,8,Chihuahua,1191,1616,318,0
31/05/2020,9,Ciudad de México,6360,25018,2658,0
31/05/2020,10,Durango,276,384,37,0
31/05/2020,11,Guanajuato,719,1633,107,0
31/05/2020,12,Guerrero,1066,1893,266,0
31/05/2020,13,Hidalgo,385,1710,303,0
31/05/2020,14,Jalisco,987,1760,143,0
31/05/2020,15,México,6400,14862,1159,0
31/05/2020,16,Michoacán,823,1913,165,0
31/05/2020,17,Morelos,169,1391,264,0
31/05/2020,18,Nayarit,105,580,53,0
31/05/2020,19,Nuevo León,3112,1419,88,0
31/05/2020,20,Oaxaca,613,1416,152,0
31/05/2020,21,Puebla,1512,3046,350,0
31/05/2020,22,Querétaro,209,917,103,0
31/05/2020,23,Quintana Roo,187,1882,352,0
31/05/2020,24,San Luis Potosí,241,931,50,0
31/05/2020,25,Sinaloa,1020,3421,501,0
31/05/2020,26,Sonora,1838,2091,111,0
31/05/2020,27,Tabasco,1213,4142,520,0
31/05/2020,28,Tamaulipas,1916,1557,107,0
31/05/2020,29,Tlaxcala,282,1042,147,0
31/05/2020,30,Veracruz,1527,3716,518,0
31/05/2020,31,Yucatán,320,1823,155,0
31/05/2020,32,Zacatecas,59,292,34,0
01/06/2020,1,Aguascalientes,235,841,35,0
01/06/2020,2,Baja California,931,5127,871,0
01/06/2020,3,Baja California Sur,194,643,35,0
01/06/2020,4,Campeche,90,608,91,0
01/06/2020,5,Coahuila,2667,1088,81,0
01/06/2020,6,Colima,54,154,20,0
01/06/2020,7,Chiapas,414,1928,136,0
01/06/2020,8,Chihuahua,1311,1627,328,0
01/06/2020,9,Ciudad de México,6586,25787,2713,0
01/06/2020,10,Durango,296,400,37,0
01/06/2020,11,Guanajuato,766,1680,112,0
01/06/2020,12,Guerrero,1157,1951,272,0
01/06/2020,13,Hidalgo,384,1769,317,0
01/06/2020,14,Jalisco,1184,1802,151,0
01/06/2020,15,México,6762,15210,1168,0
01/06/2020,16,Michoacán,895,1950,169,0
01/06/2020,17,Morelos,220,1397,269,0
01/06/2020,18,Nayarit,69,620,59,0
01/06/2020,19,Nuevo León,3065,1481,96,0
01/06/2020,20,Oaxaca,618,1512,162,0
01/06/2020,21,Puebla,1657,3117,359,0
01/06/2020,22,Querétaro,227,933,106,0
01/06/2020,23,Quintana Roo,177,1926,355,0
01/06/2020,24,San Luis Potosí,258,957,53,0
01/06/2020,25,Sinaloa,981,3580,522,0
01/06/2020,26,Sonora,1931,2142,116,0
01/06/2020,27,Tabasco,1136,4323,533,0
01/06/2020,28,Tamaulipas,2117,1646,108,0
01/06/2020,29,Tlaxcala,346,1064,149,0
01/06/2020,30,Veracruz,1350,4008,537,0
01/06/2020,31,Yucatán,364,1863,164,0
01/06/2020,32,Zacatecas,55,301,35,0
02/06/2020,1,Aguascalientes,239,890,35,0
02/06/2020,2,Baja California,1039,5231,879,0
02/06/2020,3,Baja California Sur,220,660,35,0
02/06/2020,4,Campeche,130,612,92,0
02/06/2020,5,Coahuila,2964,1169,81,0
02/06/2020,6,Colima,63,158,25,0
02/06/2020,7,Chiapas,531,2013,146,0
02/06/2020,8,Chihuahua,1420,1696,340,0
02/06/2020,9,Ciudad de México,7668,26509,2850,0
02/06/2020,10,Durango,430,410,42,0
02/06/2020,11,Guanajuato,797,1872,116,0
02/06/2020,12,Guerrero,1209,2052,286,0
02/06/2020,13,Hidalgo,353,1898,328,0
02/06/2020,14,Jalisco,1202,2025,167,0
02/06/2020,15,México,7404,15720,1205,0
02/06/2020,16,Michoacán,1055,2022,174,0
02/06/2020,17,Morelos,250,1438,272,0
02/06/2020,18,Nayarit,90,638,68,0
02/06/2020,19,Nuevo León,3242,1523,99,0
02/06/2020,20,Oaxaca,637,1623,166,0
02/06/2020,21,Puebla,1871,3239,391,0
02/06/2020,22,Querétaro,254,960,112,0
02/06/2020,23,Quintana Roo,208,1956,363,0
02/06/2020,24,San Luis Potosí,348,984,56,0
02/06/2020,25,Sinaloa,1169,3699,548,0
02/06/2020,26,Sonora,2001,2334,132,0
02/06/2020,27,Tabasco,944,4609,562,0
02/06/2020,28,Tamaulipas,2347,1730,115,0
02/06/2020,29,Tlaxcala,339,1115,150,0
02/06/2020,30,Veracruz,1336,4311,581,0
02/06/2020,31,Yucatán,325,1919,173,0
02/06/2020,32,Zacatecas,66,311,38,0
03/06/2020,1,Aguascalientes,231,939,36,0
03/06/2020,2,Baja California,1048,5460,1013,0
03/06/2020,3,Baja California Sur,164,698,35,0
03/06/2020,4,Campeche,133,635,94,0
03/06/2020,5,Coahuila,3164,1254,88,0
03/06/2020,6,Colima,63,170,26,0
03/06/2020,7,Chiapas,695,2039,162,0
03/06/2020,8,Chihuahua,1531,1731,358,0
03/06/2020,9,Ciudad de México,8236,27326,3214,0
03/06/2020,10,Durango,451,470,44,0
03/06/2020,11,Guanajuato,897,2009,122,0
03/06/2020,12,Guerrero,1321,2134,305,0
03/06/2020,13,Hidalgo,329,2011,364,0
03/06/2020,14,Jalisco,1577,2136,183,0
03/06/2020,15,México,7823,16320,1305,0
03/06/2020,16,Michoacán,1114,2121,194,0
03/06/2020,17,Morelos,210,1464,280,0
03/06/2020,18,Nayarit,124,654,75,0
03/06/2020,19,Nuevo León,3418,1626,103,0
03/06/2020,20,Oaxaca,621,1771,198,0
03/06/2020,21,Puebla,1868,3446,432,0
03/06/2020,22,Querétaro,223,1017,122,0
03/06/2020,23,Quintana Roo,230,2010,393,0
03/06/2020,24,San Luis Potosí,319,1026,56,0
03/06/2020,25,Sinaloa,1205,3903,624,0
03/06/2020,26,Sonora,2167,2467,142,0
03/06/2020,27,Tabasco,966,4807,592,0
03/06/2020,28,Tamaulipas,2374,1793,125,0
03/06/2020,29,Tlaxcala,383,1151,154,0
03/06/2020,30,Veracruz,1584,4367,649,0
03/06/2020,31,Yucatán,318,1961,192,0
03/06/2020,32,Zacatecas,82,322,39,0
04/06/2020,1,Aguascalientes,157,1035,38,0
04/06/2020,2,Baja California,1038,5604,1137,0
04/06/2020,3,Baja California Sur,155,714,38,0
04/06/2020,4,Campeche,126,679,103,0
04/06/2020,5,Coahuila,3432,1307,88,0
04/06/2020,6,Colima,67,180,28,0
04/06/2020,7,Chiapas,654,2158,170,0
04/06/2020,8,Chihuahua,1530,1771,372,0
04/06/2020,9,Ciudad de México,8603,28389,3456,0
04/06/2020,10,Durango,448,498,47,0
04/06/2020,11,Guanajuato,1063,2135,125,0
04/06/2020,12,Guerrero,1484,2158,332,0
04/06/2020,13,Hidalgo,302,2077,373,0
04/06/2020,14,Jalisco,1711,2289,192,0
04/06/2020,15,México,7814,17158,1475,0
04/06/2020,16,Michoacán,1269,2213,206,0
04/06/2020,17,Morelos,242,1491,287,0
04/06/2020,18,Nayarit,126,695,78,0
04/06/2020,19,Nuevo León,3781,1725,105,0
04/06/2020,20,Oaxaca,671,1883,205,0
04/06/2020,21,Puebla,1922,3611,462,0
04/06/2020,22,Querétaro,257,1050,125,0
04/06/2020,23,Quintana Roo,211,2072,401,0
04/06/2020,24,San Luis Potosí,379,1086,59,0
04/06/2020,25,Sinaloa,1300,4036,646,0
04/06/2020,26,Sonora,2240,2676,156,0
04/06/2020,27,Tabasco,994,4997,610,0
04/06/2020,28,Tamaulipas,2427,1848,128,0
04/06/2020,29,Tlaxcala,379,1206,169,0
04/06/2020,30,Veracruz,1554,4586,682,0
04/06/2020,31,Yucatán,249,2012,202,0
04/06/2020,32,Zacatecas,74,341,41,0
05/06/2020,1,Aguascalientes,199,1072,48,0
05/06/2020,2,Baja California,1084,5784,1200,0
05/06/2020,3,Baja California Sur,143,735,41,0
05/06/2020,4,Campeche,182,688,103,0
05/06/2020,5,Coahuila,3617,1350,91,0
05/06/2020,6,Colima,63,196,28,0
05/06/2020,7,Chiapas,624,2283,176,0
05/06/2020,8,Chihuahua,1576,1807,376,0
05/06/2020,9,Ciudad de México,8358,29580,3631,0
05/06/2020,10,Durango,470,536,49,0
05/06/2020,11,Guanajuato,1279,2278,134,0
05/06/2020,12,Guerrero,1473,2325,347,0
05/06/2020,13,Hidalgo,363,2131,385,0
05/06/2020,14,Jalisco,1777,2447,213,0
05/06/2020,15,México,8158,17815,1531,0
05/06/2020,16,Michoacán,1449,2311,220,0
05/06/2020,17,Morelos,234,1540,294,0
05/06/2020,18,Nayarit,120,722,81,0
05/06/2020,19,Nuevo León,4121,1758,109,0
05/06/2020,20,Oaxaca,784,2000,215,0
05/06/2020,21,Puebla,1964,3804,524,0
05/06/2020,22,Querétaro,222,1106,138,0
05/06/2020,23,Quintana Roo,207,2116,411,0
05/06/2020,24,San Luis Potosí,414,1124,61,0
05/06/2020,25,Sinaloa,1386,4237,673,0
05/06/2020,26,Sonora,2596,2727,165,0
05/06/2020,27,Tabasco,1329,5068,626,0
05/06/2020,28,Tamaulipas,2324,1952,139,0
05/06/2020,29,Tlaxcala,433,1257,182,0
05/06/2020,30,Veracruz,1542,4871,721,0
05/06/2020,31,Yucatán,216,2059,207,0
05/06/2020,32,Zacatecas,115,347,43,0
06/06/2020,1,Aguascalientes,205,1104,50,0
06/06/2020,2,Baja California,982,5976,1230,0
06/06/2020,3,Baja California Sur,185,754,43,0
06/06/2020,4,Campeche,154,727,105,0
06/06/2020,5,Coahuila,3624,1420,92,0
06/06/2020,6,Colima,67,205,29,0
06/06/2020,7,Chiapas,481,2487,192,0
06/06/2020,8,Chihuahua,1577,1829,383,0
06/06/2020,9,Ciudad de México,8145,30223,3696,0
06/06/2020,10,Durango,469,567,53,0
06/06/2020,11,Guanajuato,1394,2389,136,0
06/06/2020,12,Guerrero,1500,2415,360,0
06/06/2020,13,Hidalgo,340,2196,393,0
06/06/2020,14,Jalisco,1537,2653,229,0
06/06/2020,15,México,8184,18175,1548,0
06/06/2020,16,Michoacán,1638,2325,223,0
06/06/2020,17,Morelos,218,1574,295,0
06/06/2020,18,Nayarit,131,752,85,0
06/06/2020,19,Nuevo León,4363,1798,126,0
06/06/2020,20,Oaxaca,759,2092,224,0
06/06/2020,21,Puebla,1965,4014,552,0
06/06/2020,22,Querétaro,188,1159,144,0
06/06/2020,23,Quintana Roo,162,2161,418,0
06/06/2020,24,San Luis Potosí,443,1192,64,0
06/06/2020,25,Sinaloa,1436,4405,684,0
06/06/2020,26,Sonora,2694,2865,176,0
06/06/2020,27,Tabasco,1050,5293,640,0
06/06/2020,28,Tamaulipas,2094,2077,146,0
06/06/2020,29,Tlaxcala,376,1317,185,0
06/06/2020,30,Veracruz,1599,5007,748,0
06/06/2020,31,Yucatán,203,2100,208,0
06/06/2020,32,Zacatecas,110,368,44,0
07/06/2020,1,Aguascalientes,232,1104,50,0
07/06/2020,2,Baja California,878,6087,1245,0
07/06/2020,3,Baja California Sur,185,765,43,0
07/06/2020,4,Campeche,133,757,105,0
07/06/2020,5,Coahuila,3610,1513,95,0
07/06/2020,6,Colima,55,214,30,0
07/06/2020,7,Chiapas,422,2610,198,0
07/06/2020,8,Chihuahua,1392,1909,385,0
07/06/2020,9,Ciudad de México,7471,30831,3729,0
07/06/2020,10,Durango,366,627,53,0
07/06/2020,11,Guanajuato,1300,2500,138,0
07/06/2020,12,Guerrero,1477,2551,371,0
07/06/2020,13,Hidalgo,291,2270,401,0
07/06/2020,14,Jalisco,1341,2820,241,0
07/06/2020,15,México,7721,18552,1563,0
07/06/2020,16,Michoacán,1515,2480,228,0
07/06/2020,17,Morelos,171,1608,297,0
07/06/2020,18,Nayarit,107,786,86,0
07/06/2020,19,Nuevo León,4379,1915,130,0
07/06/2020,20,Oaxaca,694,2210,232,0
07/06/2020,21,Puebla,1690,4236,564,0
07/06/2020,22,Querétaro,211,1179,147,0
07/06/2020,23,Quintana Roo,169,2179,418,0
07/06/2020,24,San Luis Potosí,452,1230,64,0
07/06/2020,25,Sinaloa,1359,4551,708,0
07/06/2020,26,Sonora,2714,2984,177,0
07/06/2020,27,Tabasco,997,5474,650,0
07/06/2020,28,Tamaulipas,1716,2179,154,0
07/06/2020,29,Tlaxcala,386,1336,186,0
07/06/2020,30,Veracruz,1574,5136,750,0
07/06/2020,31,Yucatán,215,2130,208,0
07/06/2020,32,Zacatecas,94,380,44,0
08/06/2020,1,Aguascalientes,206,1160,52,0
08/06/2020,2,Baja California,928,6138,1257,0
08/06/2020,3,Baja California Sur,140,786,45,0
08/06/2020,4,Campeche,158,792,106,0
08/06/2020,5,Coahuila,3821,1560,100,0
08/06/2020,6,Colima,69,217,31,0
08/06/2020,7,Chiapas,544,2613,208,0
08/06/2020,8,Chihuahua,1462,1917,386,0
08/06/2020,9,Ciudad de México,7853,31493,3804,0
08/06/2020,10,Durango,392,659,53,0
08/06/2020,11,Guanajuato,1419,2556,141,0
08/06/2020,12,Guerrero,1563,2561,379,0
08/06/2020,13,Hidalgo,344,2291,404,0
08/06/2020,14,Jalisco,1317,2988,257,0
08/06/2020,15,México,8190,18993,1621,0
08/06/2020,16,Michoacán,1516,2562,235,0
08/06/2020,17,Morelos,232,1610,297,0
08/06/2020,18,Nayarit,94,814,87,0
08/06/2020,19,Nuevo León,4020,1967,130,0
08/06/2020,20,Oaxaca,725,2323,236,0
08/06/2020,21,Puebla,1796,4369,613,0
08/06/2020,22,Querétaro,204,1218,157,0
08/06/2020,23,Quintana Roo,205,2197,422,0
08/06/2020,24,San Luis Potosí,418,1301,68,0
08/06/2020,25,Sinaloa,1258,4762,732,0
08/06/2020,26,Sonora,2872,3049,180,0
08/06/2020,27,Tabasco,825,5667,665,0
08/06/2020,28,Tamaulipas,1446,2305,156,0
08/06/2020,29,Tlaxcala,329,1413,191,0
08/06/2020,30,Veracruz,1599,5283,774,0
08/06/2020,31,Yucatán,328,2150,211,0
08/06/2020,32,Zacatecas,125,388,46,0
09/06/2020,1,Aguascalientes,250,1222,56,0
09/06/2020,2,Baja California,919,6297,1302,0
09/06/2020,3,Baja California Sur,199,812,47,0
09/06/2020,4,Campeche,172,814,111,0
09/06/2020,5,Coahuila,4247,1612,104,0
09/06/2020,6,Colima,84,224,32,0
09/06/2020,7,Chiapas,506,2779,221,0
09/06/2020,8,Chihuahua,1513,1963,403,0
09/06/2020,9,Ciudad de México,9065,32256,3941,0
09/06/2020,10,Durango,556,683,54,0
09/06/2020,11,Guanajuato,1533,2718,145,0
09/06/2020,12,Guerrero,1638,2668,418,0
09/06/2020,13,Hidalgo,412,2345,412,0
09/06/2020,14,Jalisco,1490,3218,272,0
09/06/2020,15,México,8799,19692,1651,0
09/06/2020,16,Michoacán,1269,2854,245,0
09/06/2020,17,Morelos,308,1643,311,0
09/06/2020,18,Nayarit,130,838,90,0
09/06/2020,19,Nuevo León,3987,2010,131,0
09/06/2020,20,Oaxaca,821,2392,250,0
09/06/2020,21,Puebla,2231,4497,652,0
09/06/2020,22,Querétaro,222,1257,167,0
09/06/2020,23,Quintana Roo,243,2235,442,0
09/06/2020,24,San Luis Potosí,433,1375,78,0
09/06/2020,25,Sinaloa,1511,4866,774,0
09/06/2020,26,Sonora,2982,3310,203,0
09/06/2020,27,Tabasco,1123,5750,685,0
09/06/2020,28,Tamaulipas,1488,2395,164,0
09/06/2020,29,Tlaxcala,383,1449,196,0
09/06/2020,30,Veracruz,1625,5529,815,0
09/06/2020,31,Yucatán,387,2195,219,0
09/06/2020,32,Zacatecas,151,403,50,0
10/06/2020,1,Aguascalientes,372,1251,59,0
10/06/2020,2,Baja California,968,6436,1387,0
10/06/2020,3,Baja California Sur,161,869,47,0
10/06/2020,4,Campeche,231,848,116,0
